task_type,priority,difficulty,estimated_minutes,task_id,status,source,assignment_log_count,required_qualification_codes,shift_id,shift_date,shift_start_time,shift_actual_start_time,shift_actual_end_time,employee_id,employee_code,cargo_id,cargo_code,created_at,assigned_at,started_at,completed_at,due_at,queue_wait_minutes,assignment_to_start_minutes,fact_execution_minutes,total_cycle_minutes,actual_minutes_db,task_age_minutes,emp_task_assigned_count,emp_task_completed_count,emp_shift_score,minutes_into_shift,emp_profile_performance_factor,emp_profile_sigma,emp_profile_sample_count,emp_profile_mean_minutes,emp_profile_has_mean,emp_profile_source_kind,task_required_qual_count,emp_modifier_factor_product,emp_modifier_sigma_bonus_sum,emp_modifier_sample_count_sum,emp_required_modifier_count,label_true_minutes
RECEIVE_TO_INBOUND,3,4,16,2042,completed,auto,1,RECEIVE,14,2026-06-04,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T18:00:00+00:00,3,E0003,558,SIMSHIFT-2026-06-04-C-0ZDVDH16,2026-06-04T16:44:00+00:00,2026-06-04T16:44:00+00:00,2026-06-04T16:51:00+00:00,2026-06-04T17:18:00+00:00,2026-06-04T17:30:00+00:00,0,7,27,34,27,0,9,9,25,464,1.2715,0.1243,29,17.931,1,mixed,1,1.0,0.0,0,0,27
RECEIVE_TO_INBOUND,3,2,14,2043,completed,auto,1,RECEIVE,14,2026-06-04,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T18:00:00+00:00,12,E0012,559,SIMSHIFT-2026-06-04-C-6XJQ9JVB,2026-06-04T16:44:00+00:00,2026-06-04T16:45:00+00:00,2026-06-04T16:52:00+00:00,2026-06-04T17:18:00+00:00,2026-06-04T17:50:00+00:00,1,7,26,34,26,1,11,11,28,465,1.2512,0.2016,24,18.25,1,mixed,1,1.0,0.0,0,0,26
PUTAWAY_TO_RACK,4,2,20,2044,completed,auto,1,MOVE,14,2026-06-04,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T18:00:00+00:00,5,E0005,555,SIMSHIFT-2026-06-04-C-3FLWH1OM,2026-06-04T16:47:00+00:00,2026-06-04T16:47:00+00:00,2026-06-04T16:50:00+00:00,2026-06-04T17:14:00+00:00,2026-06-04T18:11:00+00:00,0,3,24,27,24,0,11,11,31,467,1.1584,0.133,18,24.3889,1,mixed,1,1.0,0.0,0,0,24
GENERAL,1,5,13,2045,completed,auto,1,,14,2026-06-04,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T18:00:00+00:00,14,E0014,,,2026-06-04T17:07:00+00:00,2026-06-04T17:12:00+00:00,2026-06-04T17:17:00+00:00,2026-06-04T17:32:00+00:00,2026-06-04T18:10:00+00:00,5,5,15,25,15,5,10,10,20,492,1.037,0.1218,13,11.7692,1,mixed,0,1.0,0.0,0,0,15
GENERAL,1,5,13,2046,completed,auto,1,,14,2026-06-04,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T18:00:00+00:00,7,E0007,,,2026-06-04T17:15:00+00:00,2026-06-04T17:16:00+00:00,2026-06-04T17:19:00+00:00,2026-06-04T17:33:00+00:00,2026-06-04T18:18:00+00:00,1,3,14,18,14,1,8,8,23,496,1.0298,0.0543,12,12.0833,1,mixed,0,1.0,0.0,0,0,14
PUTAWAY_TO_RACK,5,5,22,2047,completed,auto,1,FORKLIFT;MOVE,14,2026-06-04,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T18:00:00+00:00,1,E0001,557,SIMSHIFT-2026-06-04-C-B7EP01EO,2026-06-04T17:18:00+00:00,2026-06-04T17:19:00+00:00,2026-06-04T17:29:00+00:00,2026-06-04T17:53:00+00:00,2026-06-04T18:44:00+00:00,1,10,24,35,24,1,10,10,28,499,1.2599,0.2475,39,25.641,1,mixed,2,1.0577,0.0,27,1,24
PUTAWAY_TO_RACK,6,5,22,2048,completed,auto,1,MOVE,14,2026-06-04,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T18:00:00+00:00,15,E0015,556,SIMSHIFT-2026-06-04-C-4H3G0G2H,2026-06-04T17:20:00+00:00,2026-06-04T17:21:00+00:00,2026-06-04T17:26:00+00:00,2026-06-04T17:50:00+00:00,2026-06-04T18:29:00+00:00,1,5,24,30,24,1,9,9,23,501,1.1392,0.1419,26,23.4231,1,mixed,1,1.0,0.0,0,0,24
PUTAWAY_TO_RACK,4,1,19,2049,completed,auto,1,FORKLIFT;MOVE,14,2026-06-04,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T18:00:00+00:00,2,E0002,558,SIMSHIFT-2026-06-04-C-0ZDVDH16,2026-06-04T17:20:00+00:00,2026-06-04T17:21:00+00:00,2026-06-04T17:26:00+00:00,2026-06-04T17:51:00+00:00,2026-06-04T18:48:00+00:00,1,5,25,31,25,1,12,12,32,501,1.1661,0.1499,30,24.3667,1,mixed,2,0.9883,0.0,22,1,25
PUTAWAY_TO_RACK,4,2,20,2050,completed,auto,1,MOVE,14,2026-06-04,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T18:00:00+00:00,13,E0013,559,SIMSHIFT-2026-06-04-C-6XJQ9JVB,2026-06-04T17:20:00+00:00,2026-06-04T17:21:00+00:00,2026-06-04T17:25:00+00:00,2026-06-04T17:45:00+00:00,2026-06-04T18:19:00+00:00,1,4,20,25,20,1,8,8,25,501,1.0758,0.1538,19,22.6842,1,mixed,1,1.0,0.0,0,0,20
RECEIVE_TO_INBOUND,4,3,15,2051,completed,auto,1,RECEIVE,14,2026-06-04,2026-06-04T09:00:00+00:00,2026-06-04T09:00:00+00:00,2026-06-04T18:00:00+00:00,9,E0009,560,SIMSHIFT-2026-06-04-C-UG3V3TZU,2026-06-04T17:20:00+00:00,2026-06-04T17:21:00+00:00,2026-06-04T17:24:00+00:00,2026-06-04T17:39:00+00:00,2026-06-04T17:59:00+00:00,1,3,15,19,15,1,9,9,25,501,0.9996,0.1251,28,14.8929,1,mixed,1,1.0,0.0,0,0,15
PUTAWAY_TO_RACK,4,5,23,2052,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,1,E0001,560,SIMSHIFT-2026-06-04-C-UG3V3TZU,2026-06-05T09:06:00+00:00,2026-06-05T09:06:00+00:00,2026-06-05T09:11:00+00:00,2026-06-05T09:41:00+00:00,2026-06-05T10:42:00+00:00,0,5,30,35,30,0,0,0,0,6,1.2599,0.2475,39,25.641,1,mixed,1,1.0,0.0,0,0,30
GENERAL,1,4,12,2053,completed,auto,1,,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,2,E0002,,,2026-06-05T10:01:00+00:00,2026-06-05T10:06:00+00:00,2026-06-05T10:11:00+00:00,2026-06-05T10:21:00+00:00,2026-06-05T12:05:00+00:00,5,5,10,20,10,5,0,0,0,66,1.0659,0.1057,0,0.0,0,synthetic,0,1.0,0.0,0,0,10
GENERAL,0,3,12,2054,completed,auto,1,,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,3,E0003,,,2026-06-05T10:09:00+00:00,2026-06-05T10:11:00+00:00,2026-06-05T10:15:00+00:00,2026-06-05T10:30:00+00:00,2026-06-05T11:22:00+00:00,2,4,15,21,15,2,0,0,0,71,1.127,0.0969,11,13.5455,1,mixed,0,1.0,0.0,0,0,15
RECEIVE_TO_INBOUND,5,2,14,2055,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,4,E0004,561,SIMSHIFT-2026-06-05-C-K40TET5L,2026-06-05T10:59:00+00:00,2026-06-05T11:01:00+00:00,2026-06-05T11:08:00+00:00,2026-06-05T11:23:00+00:00,2026-06-05T12:01:00+00:00,2,7,15,24,15,2,0,0,0,121,1.1648,0.1298,21,16.5714,1,mixed,1,1.0,0.0,0,0,15
RECEIVE_TO_INBOUND,3,4,15,2056,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,5,E0005,562,SIMSHIFT-2026-06-05-C-7XSS8Q0D,2026-06-05T11:16:00+00:00,2026-06-05T11:19:00+00:00,2026-06-05T11:26:00+00:00,2026-06-05T11:48:00+00:00,2026-06-05T12:07:00+00:00,3,7,22,32,22,3,0,0,0,139,1.2719,0.1647,29,19.069,1,mixed,1,1.0,0.0,0,0,22
RECEIVE_TO_INBOUND,4,5,16,2057,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,6,E0006,563,SIMSHIFT-2026-06-05-C-RHHEKCC1,2026-06-05T11:18:00+00:00,2026-06-05T11:22:00+00:00,2026-06-05T11:29:00+00:00,2026-06-05T11:47:00+00:00,2026-06-05T12:27:00+00:00,4,7,18,29,18,4,0,0,0,142,1.0333,0.1789,31,14.4839,1,mixed,1,1.0,0.0,0,0,18
RECEIVE_TO_INBOUND,5,5,17,2058,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,7,E0007,564,SIMSHIFT-2026-06-05-C-FUOZOGF4,2026-06-05T11:22:00+00:00,2026-06-05T11:25:00+00:00,2026-06-05T11:28:00+00:00,2026-06-05T11:46:00+00:00,2026-06-05T12:47:00+00:00,3,3,18,24,18,3,0,0,0,145,1.1997,0.1482,21,17.619,1,mixed,1,1.0,0.0,0,0,18
PUTAWAY_TO_RACK,4,1,19,2059,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,8,E0008,561,SIMSHIFT-2026-06-05-C-K40TET5L,2026-06-05T11:33:00+00:00,2026-06-05T11:38:00+00:00,2026-06-05T11:42:00+00:00,2026-06-05T12:07:00+00:00,2026-06-05T12:56:00+00:00,5,4,25,34,25,5,0,0,0,158,1.1246,0.114,21,22.8095,1,mixed,1,1.0,0.0,0,0,25
RECEIVE_TO_INBOUND,4,1,13,2060,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,9,E0009,565,SIMSHIFT-2026-06-05-C-Z4MWDXNB,2026-06-05T11:36:00+00:00,2026-06-05T11:39:00+00:00,2026-06-05T11:46:00+00:00,2026-06-05T12:02:00+00:00,2026-06-05T13:40:00+00:00,3,7,16,26,16,3,0,0,0,159,0.9996,0.1251,28,14.8929,1,mixed,1,1.0,0.0,0,0,16
RECEIVE_TO_INBOUND,5,1,13,2061,completed,auto,1,FORKLIFT;RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,11,E0011,566,SIMSHIFT-2026-06-05-C-I7FR0V9I,2026-06-05T11:40:00+00:00,2026-06-05T11:44:00+00:00,2026-06-05T11:47:00+00:00,2026-06-05T12:01:00+00:00,2026-06-05T13:16:00+00:00,4,3,14,21,14,4,0,0,0,164,1.1801,0.1375,30,16.9667,1,mixed,2,1.0042,0.006,25,1,14
PUTAWAY_TO_RACK,5,4,22,2062,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,10,E0010,564,SIMSHIFT-2026-06-05-C-FUOZOGF4,2026-06-05T11:50:00+00:00,2026-06-05T11:51:00+00:00,2026-06-05T11:53:00+00:00,2026-06-05T12:18:00+00:00,2026-06-05T12:43:00+00:00,1,2,25,28,25,1,0,0,0,171,1.1397,0.0887,28,23.7143,1,mixed,1,1.0,0.0,0,0,25
PUTAWAY_TO_RACK,5,2,20,2063,completed,auto,1,FORKLIFT;MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,2,E0002,563,SIMSHIFT-2026-06-05-C-RHHEKCC1,2026-06-05T11:53:00+00:00,2026-06-05T11:54:00+00:00,2026-06-05T11:59:00+00:00,2026-06-05T12:26:00+00:00,2026-06-05T13:34:00+00:00,1,5,27,33,27,1,1,1,4,174,1.1661,0.1499,30,24.3667,1,mixed,2,0.9883,0.0,22,1,27
PUTAWAY_TO_RACK,5,5,22,2064,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,12,E0012,562,SIMSHIFT-2026-06-05-C-7XSS8Q0D,2026-06-05T11:55:00+00:00,2026-06-05T11:58:00+00:00,2026-06-05T12:01:00+00:00,2026-06-05T12:31:00+00:00,2026-06-05T14:08:00+00:00,3,3,30,36,30,3,0,0,0,178,1.0553,0.1468,27,21.7778,1,mixed,1,1.0,0.0,0,0,30
RECEIVE_TO_INBOUND,4,2,13,2065,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,13,E0013,567,SIMSHIFT-2026-06-05-C-ZUWGNMRD,2026-06-05T11:58:00+00:00,2026-06-05T12:03:00+00:00,2026-06-05T12:05:00+00:00,2026-06-05T12:26:00+00:00,2026-06-05T13:20:00+00:00,5,2,21,28,21,5,0,0,0,183,1.2634,0.1933,28,18.75,1,mixed,1,1.0,0.0,0,0,21
RECEIVE_TO_INBOUND,5,2,14,2066,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,14,E0014,568,SIMSHIFT-2026-06-05-C-65TDYFIM,2026-06-05T12:02:00+00:00,2026-06-05T12:03:00+00:00,2026-06-05T12:07:00+00:00,2026-06-05T12:22:00+00:00,2026-06-05T13:01:00+00:00,1,4,15,20,15,1,0,0,0,183,1.0583,0.1869,31,15.8387,1,mixed,1,1.0,0.0,0,0,15
RECEIVE_TO_INBOUND,4,1,13,2067,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,15,E0015,569,SIMSHIFT-2026-06-05-C-79XOQJWR,2026-06-05T12:03:00+00:00,2026-06-05T12:03:00+00:00,2026-06-05T12:06:00+00:00,2026-06-05T12:27:00+00:00,2026-06-05T12:49:00+00:00,0,3,21,24,21,0,0,0,0,183,1.3131,0.1099,18,18.7778,1,mixed,1,1.0,0.0,0,0,21
PUTAWAY_TO_RACK,5,3,20,2068,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,8,E0008,566,SIMSHIFT-2026-06-05-C-I7FR0V9I,2026-06-05T12:07:00+00:00,2026-06-05T12:09:00+00:00,2026-06-05T12:16:00+00:00,2026-06-05T12:40:00+00:00,2026-06-05T12:52:00+00:00,2,7,24,33,24,2,1,1,1,189,1.1246,0.114,21,22.8095,1,mixed,1,1.0,0.0,0,0,24
PUTAWAY_TO_RACK,6,4,21,2069,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,9,E0009,565,SIMSHIFT-2026-06-05-C-Z4MWDXNB,2026-06-05T12:09:00+00:00,2026-06-05T12:12:00+00:00,2026-06-05T12:17:00+00:00,2026-06-05T12:46:00+00:00,2026-06-05T13:50:00+00:00,3,5,29,37,29,3,1,1,1,192,1.1829,0.1619,20,24.75,1,mixed,1,1.0,0.0,0,0,29
RECEIVE_TO_INBOUND,5,4,16,2070,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,11,E0011,570,SIMSHIFT-2026-06-05-C-LSCZ8IT9,2026-06-05T12:10:00+00:00,2026-06-05T12:14:00+00:00,2026-06-05T12:19:00+00:00,2026-06-05T12:41:00+00:00,2026-06-05T12:55:00+00:00,4,5,22,31,22,4,1,1,1,194,1.1801,0.1375,30,16.9667,1,mixed,1,1.0,0.0,0,0,22
RECEIVE_TO_INBOUND,5,4,15,2071,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,4,E0004,571,SIMSHIFT-2026-06-05-C-YRDW8UP2,2026-06-05T12:14:00+00:00,2026-06-05T12:19:00+00:00,2026-06-05T12:23:00+00:00,2026-06-05T12:39:00+00:00,2026-06-05T14:18:00+00:00,5,4,16,25,16,5,1,1,2,199,1.1648,0.1298,21,16.5714,1,mixed,1,1.0,0.0,0,0,16
RECEIVE_TO_INBOUND,4,1,13,2072,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,3,E0003,572,SIMSHIFT-2026-06-05-C-MD3UE2AS,2026-06-05T12:18:00+00:00,2026-06-05T12:20:00+00:00,2026-06-05T12:27:00+00:00,2026-06-05T12:44:00+00:00,2026-06-05T14:03:00+00:00,2,7,17,26,17,2,1,1,3,200,1.2715,0.1243,29,17.931,1,mixed,1,1.0,0.0,0,0,17
GENERAL,1,3,12,2073,completed,auto,1,,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,15,E0015,,,2026-06-05T12:28:00+00:00,2026-06-05T12:28:00+00:00,2026-06-05T12:32:00+00:00,2026-06-05T12:43:00+00:00,2026-06-05T14:28:00+00:00,0,4,11,15,11,0,1,1,1,208,1.0492,0.1278,17,11.7059,1,mixed,0,1.0,0.0,0,0,11
PUTAWAY_TO_RACK,5,2,20,2074,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,13,E0013,568,SIMSHIFT-2026-06-05-C-65TDYFIM,2026-06-05T12:30:00+00:00,2026-06-05T12:33:00+00:00,2026-06-05T12:36:00+00:00,2026-06-05T12:59:00+00:00,2026-06-05T13:23:00+00:00,3,3,23,29,23,3,1,1,2,213,1.0758,0.1538,19,22.6842,1,mixed,1,1.0,0.0,0,0,23
PUTAWAY_TO_RACK,5,2,19,2075,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,14,E0014,567,SIMSHIFT-2026-06-05-C-ZUWGNMRD,2026-06-05T12:31:00+00:00,2026-06-05T12:33:00+00:00,2026-06-05T12:35:00+00:00,2026-06-05T13:01:00+00:00,2026-06-05T13:46:00+00:00,2,2,26,30,26,2,1,1,2,213,1.1012,0.1543,20,22.55,1,mixed,1,1.0,0.0,0,0,26
PUTAWAY_TO_RACK,6,5,22,2076,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,5,E0005,569,SIMSHIFT-2026-06-05-C-79XOQJWR,2026-06-05T12:33:00+00:00,2026-06-05T12:33:00+00:00,2026-06-05T12:35:00+00:00,2026-06-05T13:00:00+00:00,2026-06-05T14:26:00+00:00,0,2,25,27,25,0,1,1,4,213,1.1584,0.133,18,24.3889,1,mixed,1,1.0,0.0,0,0,25
RECEIVE_TO_INBOUND,4,2,14,2077,completed,auto,1,FORKLIFT;RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,1,E0001,573,SIMSHIFT-2026-06-05-C-KRE0OHQW,2026-06-05T12:35:00+00:00,2026-06-05T12:37:00+00:00,2026-06-05T12:41:00+00:00,2026-06-05T12:56:00+00:00,2026-06-05T14:16:00+00:00,2,4,15,21,15,2,1,1,5,217,1.0703,0.1341,29,15.6897,1,mixed,2,0.9962,0.0,27,1,15
RECEIVE_TO_INBOUND,4,5,17,2078,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,10,E0010,574,SIMSHIFT-2026-06-05-C-40PMFO7L,2026-06-05T12:39:00+00:00,2026-06-05T12:41:00+00:00,2026-06-05T12:44:00+00:00,2026-06-05T13:02:00+00:00,2026-06-05T14:13:00+00:00,2,3,18,23,18,2,1,1,4,221,1.1826,0.1424,22,17.2273,1,mixed,1,1.0,0.0,0,0,18
PUTAWAY_TO_RACK,5,1,19,2079,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,6,E0006,571,SIMSHIFT-2026-06-05-C-YRDW8UP2,2026-06-05T12:41:00+00:00,2026-06-05T12:41:00+00:00,2026-06-05T12:43:00+00:00,2026-06-05T13:07:00+00:00,2026-06-05T13:20:00+00:00,0,2,24,26,24,0,1,1,5,221,1.2225,0.1194,33,25.3333,1,mixed,1,1.0,0.0,0,0,24
PUTAWAY_TO_RACK,6,2,20,2080,completed,auto,1,FORKLIFT;MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,2,E0002,570,SIMSHIFT-2026-06-05-C-LSCZ8IT9,2026-06-05T12:43:00+00:00,2026-06-05T12:43:00+00:00,2026-06-05T12:48:00+00:00,2026-06-05T13:09:00+00:00,2026-06-05T14:22:00+00:00,0,5,21,26,21,0,2,2,6,223,1.1661,0.1499,30,24.3667,1,mixed,2,0.9883,0.0,22,1,21
PUTAWAY_TO_RACK,5,3,20,2081,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,8,E0008,572,SIMSHIFT-2026-06-05-C-MD3UE2AS,2026-06-05T12:44:00+00:00,2026-06-05T12:44:00+00:00,2026-06-05T12:47:00+00:00,2026-06-05T13:11:00+00:00,2026-06-05T14:58:00+00:00,0,3,24,27,24,0,2,2,4,224,1.1246,0.114,21,22.8095,1,mixed,1,1.0,0.0,0,0,24
MOVE_BETWEEN_SLOTS,2,3,18,2082,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,15,E0015,359,SIMSHIFT-2026-05-09-C-ZKLAO6XJ,2026-06-05T12:45:00+00:00,2026-06-05T12:46:00+00:00,2026-06-05T12:53:00+00:00,2026-06-05T13:17:00+00:00,2026-06-05T14:59:00+00:00,1,7,24,32,24,1,2,2,4,226,1.2084,0.0873,19,21.9474,1,mixed,1,1.0,0.0,0,0,24
DISPATCH_CARGO,3,3,18,2083,completed,auto,1,DISPATCH,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,3,E0003,359,SIMSHIFT-2026-05-09-C-ZKLAO6XJ,2026-06-05T13:22:00+00:00,2026-06-05T13:23:00+00:00,2026-06-05T13:27:00+00:00,2026-06-05T13:52:00+00:00,2026-06-05T14:04:00+00:00,1,4,25,30,25,1,2,2,4,263,1.128,0.0806,21,20.5714,1,mixed,1,1.0,0.0,0,0,25
MOVE_BETWEEN_SLOTS,2,5,20,2084,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,7,E0007,383,SIMSHIFT-2026-05-10-C-J1T5X93I,2026-06-05T12:47:00+00:00,2026-06-05T12:47:00+00:00,2026-06-05T12:53:00+00:00,2026-06-05T13:13:00+00:00,2026-06-05T14:11:00+00:00,0,6,20,26,20,0,1,1,5,227,1.0873,0.0757,16,19.5625,1,mixed,1,1.0,0.0,0,0,20
DISPATCH_CARGO,5,3,19,2085,completed,auto,1,DISPATCH,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,13,E0013,383,SIMSHIFT-2026-05-10-C-J1T5X93I,2026-06-05T13:16:00+00:00,2026-06-05T13:17:00+00:00,2026-06-05T13:22:00+00:00,2026-06-05T13:47:00+00:00,2026-06-05T14:58:00+00:00,1,5,25,31,25,1,2,2,4,257,1.1992,0.1267,20,22.25,1,mixed,1,1.0,0.0,0,0,25
MOVE_BETWEEN_SLOTS,3,3,18,2086,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,12,E0012,396,SIMSHIFT-2026-05-10-C-IYOLYQBD,2026-06-05T12:49:00+00:00,2026-06-05T12:53:00+00:00,2026-06-05T12:58:00+00:00,2026-06-05T13:18:00+00:00,2026-06-05T14:01:00+00:00,4,5,20,29,20,4,1,1,5,233,1.107,0.0982,14,19.5,1,mixed,1,1.0,0.0,0,0,20
DISPATCH_CARGO,4,2,18,2087,completed,auto,1,DISPATCH;FORKLIFT,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,11,E0011,396,SIMSHIFT-2026-05-10-C-IYOLYQBD,2026-06-05T13:21:00+00:00,2026-06-05T13:21:00+00:00,2026-06-05T13:26:00+00:00,2026-06-05T13:44:00+00:00,2026-06-05T15:25:00+00:00,0,5,18,23,18,0,2,2,5,261,1.272,0.2797,26,23.7308,1,mixed,2,1.0243,0.0166,21,1,18
MOVE_BETWEEN_SLOTS,3,3,18,2088,completed,auto,1,MOVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,9,E0009,416,SIMSHIFT-2026-06-01-C-H3HJ5S6R,2026-06-05T12:50:00+00:00,2026-06-05T12:52:00+00:00,2026-06-05T12:55:00+00:00,2026-06-05T13:10:00+00:00,2026-06-05T14:23:00+00:00,2,3,15,20,15,2,2,2,5,232,1.0906,0.1095,14,19.9286,1,mixed,1,1.0,0.0,0,0,15
DISPATCH_CARGO,3,3,18,2089,completed,auto,1,DISPATCH,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,14,E0014,416,SIMSHIFT-2026-06-01-C-H3HJ5S6R,2026-06-05T13:15:00+00:00,2026-06-05T13:15:00+00:00,2026-06-05T13:17:00+00:00,2026-06-05T13:36:00+00:00,2026-06-05T14:58:00+00:00,0,2,19,21,19,0,2,2,4,255,1.1542,0.1244,14,21.0714,1,mixed,1,1.0,0.0,0,0,19
RECEIVE_TO_INBOUND,4,5,16,2090,completed,auto,1,RECEIVE,15,2026-06-05,2026-06-05T09:00:00+00:00,2026-06-05T09:00:00+00:00,2026-06-05T18:00:00+00:00,4,E0004,575,SIMSHIFT-2026-06-05-C-CJ6JSGMV,2026-06-05T12:52:00+00:00,2026-06-05T12:57:00+00:00,2026-06-05T13:00:00+00:00,2026-06-05T13:19:00+00:00,2026-06-05T14:08:00+00:00,5,3,19,27,19,5,2,2,6,237,1.1648,0.1298,21,16.5714,1,mixed,1,1.0,0.0,0,0,19
